A1BG	0.337766623288522	0.638212613382575
A2M	0.163501659413166	0.691255200447168
A2ML1	-0.29878079158612	1.06686662018873
AAAS	0.274383636829674	0.420595689096981
AACS	-0.142152486557536	0.44345205207372
AADAT	0.402966512209391	0.907967553831305
AAED1	-0.21155764415442	1.01007845550877
AAGAB	0.135648326615455	0.492816720267785
AAK1	0.163793340013574	0.192708419742122
AAMDC	-0.558550080810864	1.01239628056311
AAMP	-0.0703613096114427	0.352287248240749
AAR2	0.305589059037023	0.486418810833239
AARS	0.0309592694878099	0.289657328114853
AARS2	0.0368836847756378	0.279598123943572
AARSD1	-0.0205153174738946	0.244209592716219
AASDHPPT	0.264670362532253	0.434942132365716
AASS	0.125995270150936	0.455215412657148
AATF	0.188318006293403	0.421277858957015
ABAT	-0.32453748870721	0.90209504589997
ABCA1	0.312928407592625	0.743858464360418
ABCA12	0.0448739424890476	0.932049932466612
ABCA2	-0.343634408873132	1.30243368250773
ABCA3	0.154692361922024	0.594710593067497
ABCA8	0.0934262757699216	0.959102050861251
ABCB10	0.0851276657309505	0.445019216506847
ABCB6	-0.276237958256586	0.648843657727481
ABCB7	-0.122230615909767	0.493949008454096
ABCB8	-0.0903502055356274	0.684716113902699
ABCC1	-0.141902974467732	0.514040078708414
ABCC10	0.00947193232193792	0.768767610997054
ABCC11	0.329631161140283	0.747903784993708
ABCC3	-0.0214042973176047	0.830089838019443
ABCC4	0.0629511559526265	0.784868655872034
ABCC5	-0.530318308904762	1.11188117538405
ABCD1	-0.0606099959872108	0.658732819389133
ABCD3	-0.625279778867517	0.672960914899268
ABCD4	-0.0169488883401153	1.01707248151038
ABCE1	0.0821668232653621	0.247668548304559
ABCF1	-0.0396199302454223	0.242057794665429
ABCF2	0.0519779240785098	0.269920375640601
ABCF3	-0.0509252886749471	0.284298672875439
ABCG1	0.354835283027922	0.687050408965878
ABHD10	0.299052362661643	0.488493904303901
ABHD11	0.0769308258086132	0.619027575983706
ABHD12	-0.272796723431466	0.540648850909981
ABHD13	0.410805459792656	0.593587913178918
ABHD14B	0.226548405468514	0.664340492146922
ABHD16A	0.017194448247899	0.376433483464999
ABHD17A	-0.0939668617802004	0.646969211948698
ABHD17B	0.131508806304924	0.557828794166042
ABHD17C	0.186675288338355	0.726089021651792
ABHD3	-0.020728564106885	0.775012348356106
ABHD4	0.136350714682898	0.507297145996261
ABHD5	0.391267808899038	0.69613923507393
ABHD6	0.0271850371559456	0.760540028952405
ABI1	0.141543533555297	0.273398418312281
ABI2	-0.00246604516487552	0.379941426216175
ABI3	0.177368200207843	0.3608634829745
ABI3BP	0.186134942278567	0.87834097722173
ABL1	-0.34889080813437	0.70116843124524
ABL2	-0.242632088796844	0.605305511316855
ABLIM1	0.0518597235693204	0.450367912668116
ABLIM2	0.0251936365874631	0.905905469386384
ABLIM3	-0.260364676066132	0.95392508519554
ABR	0.0202244415611599	0.282792946081439
ABRACL	0.200093764851046	0.720523596153267
ABRAXAS1	-0.111007794287478	0.646851126409516
ABRAXAS2	-0.168338695949842	0.464425746597097
ABT1	0.127698833287265	0.5750943158952
ABTB1	0.204711231740277	0.650165892641316
ABTB2	-0.325601649824114	0.856373279157664
ACAA1	0.186334332455202	0.599564934806673
ACAA2	0.272286355039796	0.455302954291881
ACACA	0.078656013062109	0.492271785018607
ACACB	0.192498956469223	0.809031037546013
ACAD10	0.0219671190756542	0.342575929980477
ACAD11	-0.105618615640114	0.772732355182496
ACAD8	0.018943486718281	0.440193113323719
ACAD9	-0.0469937586963554	0.337600330510514
ACADL	-0.0334994129669459	1.2129535840521
ACADM	0.0376982398593906	0.385395058192137
ACADS	0.197822882702118	0.641677268121056
ACADSB	-0.277759908590979	0.780001202005874
ACADVL	0.162041736961122	0.34526285852177
ACAN	-0.54026366339131	0.875907558892181
ACAP1	0.101848912641234	0.512423432737576
ACAP2	0.0575915585510511	0.233411967460237
ACAP3	0.142992943285167	0.747112113916334
ACAT1	0.0604800388910243	0.416907139211092
ACAT2	0.187408405295357	0.50527203403571
